Жителя Екатеринбурга Вячеслава Бутакова признали виновным в жестоком обращении с животным за то, что он выбросил собаку с балкона пятого этажа. Суд назначил ему 180 часов обязательных работ. Мужчина не признал вину, сообщает местное издание E1.ru. Отмечается, что такса по кличке Чип принадлежит соседям Бутакова. Она забежала в его квартиру, так как дверь была открыта. По версии следствия, мужчина бесчеловечно обошелся с животным «из хулиганских побуждений». Как добавляют «Вечерние новости», он был пьян. Пес упал на асфальт, злоумышленник не попытался ему помочь. «Согласно заключению ветеринарного врача, такса получила множественные переломы со смещением. Данные повреждения расцениваются как увечье», — пояснили в прокуратуре Свердловской области. По статье 245 УК РФ («Жестокое обращение с животными») могут наказать по-разному: от штрафов и исправительных работ до лишения свободы на срок от трех до пяти лет.|Вячеслава Бутакова, Чип, Бутакова|gpt-4o-mini|Бутаков Вячеслав
Жителя Екатеринбурга Вячеслава Бутакова признали виновным в жестоком обращении с животным за то, что он выбросил собаку с балкона пятого этажа. Суд назначил ему 180 часов обязательных работ. Мужчина не признал вину, сообщает местное издание E1.ru. Отмечается, что такса по кличке Чип принадлежит соседям Бутакова. Она забежала в его квартиру, так как дверь была открыта. По версии следствия, мужчина бесчеловечно обошелся с животным «из хулиганских побуждений». Как добавляют «Вечерние новости», он был пьян. Пес упал на асфальт, злоумышленник не попытался ему помочь. «Согласно заключению ветеринарного врача, такса получила множественные переломы со смещением. Данные повреждения расцениваются как увечье», — пояснили в прокуратуре Свердловской области. По статье 245 УК РФ («Жестокое обращение с животными») могут наказать по-разному: от штрафов и исправительных работ до лишения свободы на срок от трех до пяти лет.|Вячеслава Бутакова, Чип, Бутакова|yandexgpt-lite/latest|Бутаков Вячеслав
Вице-президент Еврокомиссии Марош Шефчович пригласил Россию и Украину в Брюссель для следующего этапа трехсторонних переговоров по газу. Встреча состоится в январе, написал он в Twitter. «Ожидаем, что коммерческие структуры также примут участие. Важно развивать положительную динамику», — отметил Шефчович. Ранее глава Минэнерго России Александр Новак сообщал, что переговоры, возможно, пройдут во второй половине января, добавляет РИА Новости. 13 декабря стало известно, что «Нафтогаз Украины» обратился в американские суды с исками о принудительном взыскании долга с российского «Газпрома». «Нафтогаз» пытается получить от российской стороны 2,7 миллиарда долларов — именно столько «Газпром» должен выплатить Украине по решению Стокгольмского арбитража за недопоставку газа по транзиту.|Марош Шефчович, Шефчович, Александр Новак|gpt-4o-mini|Марош Шефчович, Александр Новак
Нападающий клуба «Эдмонтон Ойлерс» Коннор Макдэвид забросил шайбу с отрицательного угла в матче регулярного чемпионата Национальной хоккейной лиги (НХЛ) с «Филадельфией Флайерс». Видео появилось в Twitter-аккаунте команды. Форвард вынудил игрока соперника ошибиться, а затем добил шайбу с отрицательного угла (из-за ворот). «Эдмонтон Ойлерс» обыграл «Филадельфию Флайерс» со счетом 4:1. В активе Макдэвида 48 (19+29) очков в 32 встречах регулярного чемпионата. Нападающий входит в тройку лучших бомбардиров НХЛ.|Коннор Макдэвид, Макдэвида|gpt-4o-mini|Коннор Макдэвид
Нападающий клуба «Эдмонтон Ойлерс» Коннор Макдэвид забросил шайбу с отрицательного угла в матче регулярного чемпионата Национальной хоккейной лиги (НХЛ) с «Филадельфией Флайерс». Видео появилось в Twitter-аккаунте команды. Форвард вынудил игрока соперника ошибиться, а затем добил шайбу с отрицательного угла (из-за ворот). «Эдмонтон Ойлерс» обыграл «Филадельфию Флайерс» со счетом 4:1. В активе Макдэвида 48 (19+29) очков в 32 встречах регулярного чемпионата. Нападающий входит в тройку лучших бомбардиров НХЛ.|Коннор Макдэвид, Макдэвида|yandexgpt-lite/latest|Коннор Макдэвид
Нападающий «Пари Сен-Жермен» Неймар принял решение остаться в чемпионате Франции. Об этом сообщает le10sport. По информации издания, никто из заинтересованных в футболисте клубов не согласился платить бразильцу 36 миллионов евро за сезон. Именно такую зарплату 26-летний форвард получает в парижской команде. В подписании контракта с Неймаром были заинтересованы испанские топ-клубы. В сентябре 2018-го газета El Mundo Deportivo сообщала, что форвард рассчитывает вернуться в «Барселону». Бразилец якобы обращался к руководству команды с просьбой инициировать его переход из-за конфликтов с уругвайским нападающим Эдинсоном Кавани. Газета Don Balon писала, что на трансфере форварда также настаивал президент «Реала» Флорентино Перес . Бразилец был готов выступать за сливочных в случае, если команду покинет капитан Серхио Рамос. Неймар перешел в ПСЖ летом 2017-го за рекордные 222 миллиона евро. В текущем сезоне форвард провел 19 матчей, забил 16 мячей и отдал восемь голевых передач.|Неймар, Неймаром, Эдинсоном Кавани, Флорентино Перес, Серхио Рамос, Неймар|gpt-4o-mini|Неймар, Кавани, Перес, Рамос
Нападающий «Пари Сен-Жермен» Неймар принял решение остаться в чемпионате Франции. Об этом сообщает le10sport. По информации издания, никто из заинтересованных в футболисте клубов не согласился платить бразильцу 36 миллионов евро за сезон. Именно такую зарплату 26-летний форвард получает в парижской команде. В подписании контракта с Неймаром были заинтересованы испанские топ-клубы. В сентябре 2018-го газета El Mundo Deportivo сообщала, что форвард рассчитывает вернуться в «Барселону». Бразилец якобы обращался к руководству команды с просьбой инициировать его переход из-за конфликтов с уругвайским нападающим Эдинсоном Кавани. Газета Don Balon писала, что на трансфере форварда также настаивал президент «Реала» Флорентино Перес . Бразилец был готов выступать за сливочных в случае, если команду покинет капитан Серхио Рамос. Неймар перешел в ПСЖ летом 2017-го за рекордные 222 миллиона евро. В текущем сезоне форвард провел 19 матчей, забил 16 мячей и отдал восемь голевых передач.|Неймар, Неймаром, Эдинсоном Кавани, Флорентино Перес, Серхио Рамос, Неймар|yandexgpt-lite/latest|Неймар
В Крыму самосвал сорвался с обрыва и упал на территорию аквапарка в отеле «Ялта Интурист». Видео происшествия опубликовано в Telegram-канале Hue. Как сообщает РИА Новости, машина ехала по серпантину. Водитель не справился с управлением и врезался в ограждение, после чего самосвал упал с обрыва, рассказала представитель управления МВД России по Республике Крым Ольга Богославская. Мужчина успел выпрыгнуть, никто не пострадал. По факту ДТП проводится проверка. В октябре в Таиланде туристический автобус столкнулся с автомобилем и упал с обрыва. Пострадали более 50 человек.|Ольга Богославская|gpt-4o-mini|Ольга Богославская
В Крыму самосвал сорвался с обрыва и упал на территорию аквапарка в отеле «Ялта Интурист». Видео происшествия опубликовано в Telegram-канале Hue. Как сообщает РИА Новости, машина ехала по серпантину. Водитель не справился с управлением и врезался в ограждение, после чего самосвал упал с обрыва, рассказала представитель управления МВД России по Республике Крым Ольга Богославская. Мужчина успел выпрыгнуть, никто не пострадал. По факту ДТП проводится проверка. В октябре в Таиланде туристический автобус столкнулся с автомобилем и упал с обрыва. Пострадали более 50 человек.|Ольга Богославская|yandexgpt-lite/latest|Богославская, Ольга
Комментатор Дмитрий Губерниев сообщил, что иностранные федерации настаивают на том, чтобы Международный союз биатлонистов (IBU) отстранил российских биатлонистов от участия в Кубке мира. Его слова приводит «Матч ТВ». По словам журналиста, представители Чехии, Канады и США стараются поднять вопрос об отстранении Алексея Волкова, Антона Шипулина, Александра Логинова, Евгения Гараничева и Ирины Старых от международных соревнований. Губерниев выразил мнение, что временная дисквалификация чаще всего чревата более серьезными последствиями. Вечером 12 декабря в отель сборной России в австрийском Хохфильцене прибыла полиция. Как написал биатлонист Александр Логинов, их обвинили в махинациях с переливанием крови. В Австрии прием допинга является уголовным преступлением. Максимальное наказание за его употребление — три года тюрьмы. IBU принял решение не применять санкции к российским биатлонистам, заподозренным в допинговых махинациях. Все они продолжают выступление на этапах Кубка мира.|Дмитрий Губерниев, Алексея Волкова, Антона Шипулина, Александра Логинова, Евгения Гараничева, Ирины Старых, Губерниев, Александр Логинов|gpt-4o-mini|Дмитрий Губерниев, Алексей Волков, Антон Шипулин, Александр Логинов, Евгений Гараничев, Ирина Старых, Александр Логинов
Комментатор Дмитрий Губерниев сообщил, что иностранные федерации настаивают на том, чтобы Международный союз биатлонистов (IBU) отстранил российских биатлонистов от участия в Кубке мира. Его слова приводит «Матч ТВ». По словам журналиста, представители Чехии, Канады и США стараются поднять вопрос об отстранении Алексея Волкова, Антона Шипулина, Александра Логинова, Евгения Гараничева и Ирины Старых от международных соревнований. Губерниев выразил мнение, что временная дисквалификация чаще всего чревата более серьезными последствиями. Вечером 12 декабря в отель сборной России в австрийском Хохфильцене прибыла полиция. Как написал биатлонист Александр Логинов, их обвинили в махинациях с переливанием крови. В Австрии прием допинга является уголовным преступлением. Максимальное наказание за его употребление — три года тюрьмы. IBU принял решение не применять санкции к российским биатлонистам, заподозренным в допинговых махинациях. Все они продолжают выступление на этапах Кубка мира.|Дмитрий Губерниев, Алексея Волкова, Антона Шипулина, Александра Логинова, Евгения Гараничева, Ирины Старых, Губерниев, Александр Логинов|yandexgpt-lite/latest|Дмитрий Губерниев, Алексей Волков, Антон Шипулин, Александр Логинов, Евгений Гараничев, Ирина Старых, Александр Логинов
Протесты движения «желтых жилетов» в Париже снова привели к столкновениям с полицией, пустившей в ход слезоточивый газ. Об этом в субботу, 15 декабря, сообщает The Daily Mail. Демонстрация проходила рядом с Оперой Гарнье в центре французской столицы. Протестующие прорвали полицейский кордон, стали переворачивать мусорные контейнеры и, распевая «Марсельезу», требовать отставки президента страны Эммануэля Макрона. Полиция в ответ пустила слезоточивый газ и открыла огонь резиновыми пулями по «желтым жилетам». Более 60 человек было арестовано. Беспорядки во Франции продолжаются с середины октября. Недовольство жителей страны вызвала новость о повышении налога на бензин.|Эммануэля Макрона|gpt-4o-mini|Эммануэль Макрон
Протесты движения «желтых жилетов» в Париже снова привели к столкновениям с полицией, пустившей в ход слезоточивый газ. Об этом в субботу, 15 декабря, сообщает The Daily Mail. Демонстрация проходила рядом с Оперой Гарнье в центре французской столицы. Протестующие прорвали полицейский кордон, стали переворачивать мусорные контейнеры и, распевая «Марсельезу», требовать отставки президента страны Эммануэля Макрона. Полиция в ответ пустила слезоточивый газ и открыла огонь резиновыми пулями по «желтым жилетам». Более 60 человек было арестовано. Беспорядки во Франции продолжаются с середины октября. Недовольство жителей страны вызвала новость о повышении налога на бензин.|Эммануэля Макрона|yandexgpt-lite/latest|Эммануэль Макрон
Истребитель Су-27 разбился в Житомирской области Украины, сообщает пресс-служба Генерального штаба Вооруженных сил Украины (ВСУ). «Летчик погиб. Обстоятельства и причины происшествия выясняются», — говорится в сообщении. Отмечается, что катастрофа произошла при заходе на посадку. Истребитель выполнял плановый полет. 16 октября в Винницкой области Украины на учениях Clear Sky 2018 разбился еще один истребитель Су-27. В результате аварии погибли два пилота — военный летчик I класса Иван Петренко и военнослужащий воздушных сил Национальной гвардии США. Позже выяснилось, что машина была непригодна для полетов.|Иван Петренко|gpt-4o-mini|Иван Петренко
Вице-премьер по социальным вопросам Татьяна Голикова рассказала, в каких регионах России зафиксирована наиболее высокая смертность от рака, сообщает РИА Новости. По словам Голиковой, чаще всего онкологические заболевания становились причиной смерти в Псковской, Тверской, Тульской и Орловской областях, а также в Севастополе. Вице-премьер напомнила, что главные факторы смертности в России — рак и болезни системы кровообращения. В начале года стало известно, что смертность от онкологических заболеваний среди россиян снизилась впервые за три года. По данным Росстата, в 2017 году от рака умерли 289 тысяч человек. Это на 3,5 процента меньше, чем годом ранее.|Татьяна Голикова, Голиковой|gpt-4o-mini|Голикова Татьяна
Вице-премьер по социальным вопросам Татьяна Голикова рассказала, в каких регионах России зафиксирована наиболее высокая смертность от рака, сообщает РИА Новости. По словам Голиковой, чаще всего онкологические заболевания становились причиной смерти в Псковской, Тверской, Тульской и Орловской областях, а также в Севастополе. Вице-премьер напомнила, что главные факторы смертности в России — рак и болезни системы кровообращения. В начале года стало известно, что смертность от онкологических заболеваний среди россиян снизилась впервые за три года. По данным Росстата, в 2017 году от рака умерли 289 тысяч человек. Это на 3,5 процента меньше, чем годом ранее.|Татьяна Голикова, Голиковой|yandexgpt-lite/latest|Голикова
Капитан «Вашингтона» Александр Овечкин сделал хет-трик в игре Национальной хоккейной лиги (НХЛ) с «Каролиной». Таким образом он продлил результативную серию до 13 матчей и повторил личный рекорд января-февраля 2007 года. Об этом сообщает Sports.ru. Встреча завершилась со счетом 5:6 Б — «Вашингтон» переиграл «Каролину» по булитам. Для россиянина это второй подряд хет-трик. До этого он отметился им в матче против «Детройт Ред Уингс». Клубный рекорд остается за Майклом Гартнером — 17 матчей. В соперничестве бомбардиров Овечкин занял пятое место с 42 (28+14) очками в 31 матче.|Александр Овечкин, Майклом Гартнером, Овечкин|gpt-4o-mini|Александр Овечкин, Майкл Гартнер
Капитан «Вашингтона» Александр Овечкин сделал хет-трик в игре Национальной хоккейной лиги (НХЛ) с «Каролиной». Таким образом он продлил результативную серию до 13 матчей и повторил личный рекорд января-февраля 2007 года. Об этом сообщает Sports.ru. Встреча завершилась со счетом 5:6 Б — «Вашингтон» переиграл «Каролину» по булитам. Для россиянина это второй подряд хет-трик. До этого он отметился им в матче против «Детройт Ред Уингс». Клубный рекорд остается за Майклом Гартнером — 17 матчей. В соперничестве бомбардиров Овечкин занял пятое место с 42 (28+14) очками в 31 матче.|Александр Овечкин, Майклом Гартнером, Овечкин|yandexgpt-lite/latest|Овечкин Александр
Жителя Екатеринбурга Вячеслава Бутакова признали виновным в жестоком обращении с животным за то, что он выбросил собаку с балкона пятого этажа. Суд назначил ему 180 часов обязательных работ. Мужчина не признал вину, сообщает местное издание E1.ru. Отмечается, что такса по кличке Чип принадлежит соседям Бутакова. Она забежала в его квартиру, так как дверь была открыта. По версии следствия, мужчина бесчеловечно обошелся с животным «из хулиганских побуждений». Как добавляют «Вечерние новости», он был пьян. Пес упал на асфальт, злоумышленник не попытался ему помочь. «Согласно заключению ветеринарного врача, такса получила множественные переломы со смещением. Данные повреждения расцениваются как увечье», — пояснили в прокуратуре Свердловской области. По статье 245 УК РФ («Жестокое обращение с животными») могут наказать по-разному: от штрафов и исправительных работ до лишения свободы на срок от трех до пяти лет.|Вячеслава Бутакова, Чип, Бутакова|gpt-4o-mini|Бутакова
Жителя Екатеринбурга Вячеслава Бутакова признали виновным в жестоком обращении с животным за то, что он выбросил собаку с балкона пятого этажа. Суд назначил ему 180 часов обязательных работ. Мужчина не признал вину, сообщает местное издание E1.ru. Отмечается, что такса по кличке Чип принадлежит соседям Бутакова. Она забежала в его квартиру, так как дверь была открыта. По версии следствия, мужчина бесчеловечно обошелся с животным «из хулиганских побуждений». Как добавляют «Вечерние новости», он был пьян. Пес упал на асфальт, злоумышленник не попытался ему помочь. «Согласно заключению ветеринарного врача, такса получила множественные переломы со смещением. Данные повреждения расцениваются как увечье», — пояснили в прокуратуре Свердловской области. По статье 245 УК РФ («Жестокое обращение с животными») могут наказать по-разному: от штрафов и исправительных работ до лишения свободы на срок от трех до пяти лет.|Вячеслава Бутакова, Чип, Бутакова|yandexgpt-lite/latest|Бутаков Вячеслав
Вице-президент Еврокомиссии Марош Шефчович пригласил Россию и Украину в Брюссель для следующего этапа трехсторонних переговоров по газу. Встреча состоится в январе, написал он в Twitter. «Ожидаем, что коммерческие структуры также примут участие. Важно развивать положительную динамику», — отметил Шефчович. Ранее глава Минэнерго России Александр Новак сообщал, что переговоры, возможно, пройдут во второй половине января, добавляет РИА Новости. 13 декабря стало известно, что «Нафтогаз Украины» обратился в американские суды с исками о принудительном взыскании долга с российского «Газпрома». «Нафтогаз» пытается получить от российской стороны 2,7 миллиарда долларов — именно столько «Газпром» должен выплатить Украине по решению Стокгольмского арбитража за недопоставку газа по транзиту.|Марош Шефчович, Шефчович, Александр Новак|gpt-4o-mini|Марош Шефчович, Александр Новак
Нападающий клуба «Эдмонтон Ойлерс» Коннор Макдэвид забросил шайбу с отрицательного угла в матче регулярного чемпионата Национальной хоккейной лиги (НХЛ) с «Филадельфией Флайерс». Видео появилось в Twitter-аккаунте команды. Форвард вынудил игрока соперника ошибиться, а затем добил шайбу с отрицательного угла (из-за ворот). «Эдмонтон Ойлерс» обыграл «Филадельфию Флайерс» со счетом 4:1. В активе Макдэвида 48 (19+29) очков в 32 встречах регулярного чемпионата. Нападающий входит в тройку лучших бомбардиров НХЛ.|Коннор Макдэвид, Макдэвида|gpt-4o-mini|Коннор Макдэвид
Нападающий клуба «Эдмонтон Ойлерс» Коннор Макдэвид забросил шайбу с отрицательного угла в матче регулярного чемпионата Национальной хоккейной лиги (НХЛ) с «Филадельфией Флайерс». Видео появилось в Twitter-аккаунте команды. Форвард вынудил игрока соперника ошибиться, а затем добил шайбу с отрицательного угла (из-за ворот). «Эдмонтон Ойлерс» обыграл «Филадельфию Флайерс» со счетом 4:1. В активе Макдэвида 48 (19+29) очков в 32 встречах регулярного чемпионата. Нападающий входит в тройку лучших бомбардиров НХЛ.|Коннор Макдэвид, Макдэвида|yandexgpt-lite/latest|Коннор Макдэвид
Нападающий «Пари Сен-Жермен» Неймар принял решение остаться в чемпионате Франции. Об этом сообщает le10sport. По информации издания, никто из заинтересованных в футболисте клубов не согласился платить бразильцу 36 миллионов евро за сезон. Именно такую зарплату 26-летний форвард получает в парижской команде. В подписании контракта с Неймаром были заинтересованы испанские топ-клубы. В сентябре 2018-го газета El Mundo Deportivo сообщала, что форвард рассчитывает вернуться в «Барселону». Бразилец якобы обращался к руководству команды с просьбой инициировать его переход из-за конфликтов с уругвайским нападающим Эдинсоном Кавани. Газета Don Balon писала, что на трансфере форварда также настаивал президент «Реала» Флорентино Перес . Бразилец был готов выступать за сливочных в случае, если команду покинет капитан Серхио Рамос. Неймар перешел в ПСЖ летом 2017-го за рекордные 222 миллиона евро. В текущем сезоне форвард провел 19 матчей, забил 16 мячей и отдал восемь голевых передач.|Неймар, Неймаром, Эдинсоном Кавани, Флорентино Перес, Серхио Рамос, Неймар|gpt-4o-mini|Неймар, Кавани, Перес, Рамос
Нападающий «Пари Сен-Жермен» Неймар принял решение остаться в чемпионате Франции. Об этом сообщает le10sport. По информации издания, никто из заинтересованных в футболисте клубов не согласился платить бразильцу 36 миллионов евро за сезон. Именно такую зарплату 26-летний форвард получает в парижской команде. В подписании контракта с Неймаром были заинтересованы испанские топ-клубы. В сентябре 2018-го газета El Mundo Deportivo сообщала, что форвард рассчитывает вернуться в «Барселону». Бразилец якобы обращался к руководству команды с просьбой инициировать его переход из-за конфликтов с уругвайским нападающим Эдинсоном Кавани. Газета Don Balon писала, что на трансфере форварда также настаивал президент «Реала» Флорентино Перес . Бразилец был готов выступать за сливочных в случае, если команду покинет капитан Серхио Рамос. Неймар перешел в ПСЖ летом 2017-го за рекордные 222 миллиона евро. В текущем сезоне форвард провел 19 матчей, забил 16 мячей и отдал восемь голевых передач.|Неймар, Неймаром, Эдинсоном Кавани, Флорентино Перес, Серхио Рамос, Неймар|yandexgpt-lite/latest|Неймар
В Крыму самосвал сорвался с обрыва и упал на территорию аквапарка в отеле «Ялта Интурист». Видео происшествия опубликовано в Telegram-канале Hue. Как сообщает РИА Новости, машина ехала по серпантину. Водитель не справился с управлением и врезался в ограждение, после чего самосвал упал с обрыва, рассказала представитель управления МВД России по Республике Крым Ольга Богославская. Мужчина успел выпрыгнуть, никто не пострадал. По факту ДТП проводится проверка. В октябре в Таиланде туристический автобус столкнулся с автомобилем и упал с обрыва. Пострадали более 50 человек.|Ольга Богославская|gpt-4o-mini|Ольга Богославская
В Крыму самосвал сорвался с обрыва и упал на территорию аквапарка в отеле «Ялта Интурист». Видео происшествия опубликовано в Telegram-канале Hue. Как сообщает РИА Новости, машина ехала по серпантину. Водитель не справился с управлением и врезался в ограждение, после чего самосвал упал с обрыва, рассказала представитель управления МВД России по Республике Крым Ольга Богославская. Мужчина успел выпрыгнуть, никто не пострадал. По факту ДТП проводится проверка. В октябре в Таиланде туристический автобус столкнулся с автомобилем и упал с обрыва. Пострадали более 50 человек.|Ольга Богославская|yandexgpt-lite/latest|Богославская Ольга
Комментатор Дмитрий Губерниев сообщил, что иностранные федерации настаивают на том, чтобы Международный союз биатлонистов (IBU) отстранил российских биатлонистов от участия в Кубке мира. Его слова приводит «Матч ТВ». По словам журналиста, представители Чехии, Канады и США стараются поднять вопрос об отстранении Алексея Волкова, Антона Шипулина, Александра Логинова, Евгения Гараничева и Ирины Старых от международных соревнований. Губерниев выразил мнение, что временная дисквалификация чаще всего чревата более серьезными последствиями. Вечером 12 декабря в отель сборной России в австрийском Хохфильцене прибыла полиция. Как написал биатлонист Александр Логинов, их обвинили в махинациях с переливанием крови. В Австрии прием допинга является уголовным преступлением. Максимальное наказание за его употребление — три года тюрьмы. IBU принял решение не применять санкции к российским биатлонистам, заподозренным в допинговых махинациях. Все они продолжают выступление на этапах Кубка мира.|Дмитрий Губерниев, Алексея Волкова, Антона Шипулина, Александра Логинова, Евгения Гараничева, Ирины Старых, Губерниев, Александр Логинов|gpt-4o-mini|Губерниев Дмитрий, Волков Алексей, Шипулин Антон, Логинов Александр, Гараничев Евгений, Старых Ирина
Комментатор Дмитрий Губерниев сообщил, что иностранные федерации настаивают на том, чтобы Международный союз биатлонистов (IBU) отстранил российских биатлонистов от участия в Кубке мира. Его слова приводит «Матч ТВ». По словам журналиста, представители Чехии, Канады и США стараются поднять вопрос об отстранении Алексея Волкова, Антона Шипулина, Александра Логинова, Евгения Гараничева и Ирины Старых от международных соревнований. Губерниев выразил мнение, что временная дисквалификация чаще всего чревата более серьезными последствиями. Вечером 12 декабря в отель сборной России в австрийском Хохфильцене прибыла полиция. Как написал биатлонист Александр Логинов, их обвинили в махинациях с переливанием крови. В Австрии прием допинга является уголовным преступлением. Максимальное наказание за его употребление — три года тюрьмы. IBU принял решение не применять санкции к российским биатлонистам, заподозренным в допинговых махинациях. Все они продолжают выступление на этапах Кубка мира.|Дмитрий Губерниев, Алексея Волкова, Антона Шипулина, Александра Логинова, Евгения Гараничева, Ирины Старых, Губерниев, Александр Логинов|yandexgpt-lite/latest|Губерниев Дмитрий, Волков Алексей, Шипулин Антон, Логинов Александр, Гараничев Евгений, Старые Ирина, Логинов Александр
Протесты движения «желтых жилетов» в Париже снова привели к столкновениям с полицией, пустившей в ход слезоточивый газ. Об этом в субботу, 15 декабря, сообщает The Daily Mail. Демонстрация проходила рядом с Оперой Гарнье в центре французской столицы. Протестующие прорвали полицейский кордон, стали переворачивать мусорные контейнеры и, распевая «Марсельезу», требовать отставки президента страны Эммануэля Макрона. Полиция в ответ пустила слезоточивый газ и открыла огонь резиновыми пулями по «желтым жилетам». Более 60 человек было арестовано. Беспорядки во Франции продолжаются с середины октября. Недовольство жителей страны вызвала новость о повышении налога на бензин.|Эммануэля Макрона|gpt-4o-mini|Макрон
Протесты движения «желтых жилетов» в Париже снова привели к столкновениям с полицией, пустившей в ход слезоточивый газ. Об этом в субботу, 15 декабря, сообщает The Daily Mail. Демонстрация проходила рядом с Оперой Гарнье в центре французской столицы. Протестующие прорвали полицейский кордон, стали переворачивать мусорные контейнеры и, распевая «Марсельезу», требовать отставки президента страны Эммануэля Макрона. Полиция в ответ пустила слезоточивый газ и открыла огонь резиновыми пулями по «желтым жилетам». Более 60 человек было арестовано. Беспорядки во Франции продолжаются с середины октября. Недовольство жителей страны вызвала новость о повышении налога на бензин.|Эммануэля Макрона|yandexgpt-lite/latest|Эммануэль Макрон
Истребитель Су-27 разбился в Житомирской области Украины, сообщает пресс-служба Генерального штаба Вооруженных сил Украины (ВСУ). «Летчик погиб. Обстоятельства и причины происшествия выясняются», — говорится в сообщении. Отмечается, что катастрофа произошла при заходе на посадку. Истребитель выполнял плановый полет. 16 октября в Винницкой области Украины на учениях Clear Sky 2018 разбился еще один истребитель Су-27. В результате аварии погибли два пилота — военный летчик I класса Иван Петренко и военнослужащий воздушных сил Национальной гвардии США. Позже выяснилось, что машина была непригодна для полетов.|Иван Петренко|gpt-4o-mini|Иван Петренко
